date,geography,indicator_name,unit,value,source,frequency
2000,Newfoundland and Labrador,"Equals: debt service ratio, interest only",Ratio,7.24,Statistics Canada Table 36-10-0226-01,Annual
2000,Prince Edward Island,Household income,Dollars,3330.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Prince Edward Island,Interest paid,Dollars,207.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Prince Edward Island,Mortgage interest paid,Dollars,78.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Prince Edward Island,Non-mortgage interest paid,Dollars,129.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Prince Edward Island,Divided by: household disposable income,Dollars,2368.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Prince Edward Island,"Equals: debt service ratio, interest only",Ratio,8.74,Statistics Canada Table 36-10-0226-01,Annual
2000,Nova Scotia,Household income,Dollars,24148.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Nova Scotia,Interest paid,Dollars,1432.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Nova Scotia,Mortgage interest paid,Dollars,612.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Nova Scotia,Non-mortgage interest paid,Dollars,820.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Nova Scotia,Divided by: household disposable income,Dollars,16665.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Nova Scotia,"Equals: debt service ratio, interest only",Ratio,8.59,Statistics Canada Table 36-10-0226-01,Annual
2000,New Brunswick,Household income,Dollars,18085.0,Statistics Canada Table 36-10-0226-01,Annual
2000,New Brunswick,Interest paid,Dollars,974.0,Statistics Canada Table 36-10-0226-01,Annual
2000,New Brunswick,Mortgage interest paid,Dollars,369.0,Statistics Canada Table 36-10-0226-01,Annual
2000,New Brunswick,Non-mortgage interest paid,Dollars,605.0,Statistics Canada Table 36-10-0226-01,Annual
2000,New Brunswick,Divided by: household disposable income,Dollars,12931.0,Statistics Canada Table 36-10-0226-01,Annual
2000,New Brunswick,"Equals: debt service ratio, interest only",Ratio,7.53,Statistics Canada Table 36-10-0226-01,Annual
2000,Quebec,Household income,Dollars,199912.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Quebec,Interest paid,Dollars,9579.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Quebec,Mortgage interest paid,Dollars,4896.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Quebec,Non-mortgage interest paid,Dollars,4683.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Quebec,Divided by: household disposable income,Dollars,132993.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Quebec,"Equals: debt service ratio, interest only",Ratio,7.2,Statistics Canada Table 36-10-0226-01,Annual
2000,Ontario,Household income,Dollars,374435.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Ontario,Interest paid,Dollars,22335.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Ontario,Mortgage interest paid,Dollars,12550.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Ontario,Non-mortgage interest paid,Dollars,9785.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Ontario,Divided by: household disposable income,Dollars,264465.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Ontario,"Equals: debt service ratio, interest only",Ratio,8.45,Statistics Canada Table 36-10-0226-01,Annual
2000,Manitoba,Household income,Dollars,29299.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Manitoba,Interest paid,Dollars,1513.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Manitoba,Mortgage interest paid,Dollars,644.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Manitoba,Non-mortgage interest paid,Dollars,869.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Manitoba,Divided by: household disposable income,Dollars,20555.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Manitoba,"Equals: debt service ratio, interest only",Ratio,7.36,Statistics Canada Table 36-10-0226-01,Annual
2000,Saskatchewan,Household income,Dollars,24764.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Saskatchewan,Interest paid,Dollars,1464.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Saskatchewan,Mortgage interest paid,Dollars,481.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Saskatchewan,Non-mortgage interest paid,Dollars,983.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Saskatchewan,Divided by: household disposable income,Dollars,17487.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Saskatchewan,"Equals: debt service ratio, interest only",Ratio,8.37,Statistics Canada Table 36-10-0226-01,Annual
2000,Alberta,Household income,Dollars,95643.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Alberta,Interest paid,Dollars,5703.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Alberta,Mortgage interest paid,Dollars,2996.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Alberta,Non-mortgage interest paid,Dollars,2707.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Alberta,Divided by: household disposable income,Dollars,68995.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Alberta,"Equals: debt service ratio, interest only",Ratio,8.27,Statistics Canada Table 36-10-0226-01,Annual
2000,British Columbia,Household income,Dollars,117853.0,Statistics Canada Table 36-10-0226-01,Annual
2000,British Columbia,Interest paid,Dollars,8578.0,Statistics Canada Table 36-10-0226-01,Annual
2000,British Columbia,Mortgage interest paid,Dollars,5365.0,Statistics Canada Table 36-10-0226-01,Annual
2000,British Columbia,Non-mortgage interest paid,Dollars,3213.0,Statistics Canada Table 36-10-0226-01,Annual
2000,British Columbia,Divided by: household disposable income,Dollars,84808.0,Statistics Canada Table 36-10-0226-01,Annual
2000,British Columbia,"Equals: debt service ratio, interest only",Ratio,10.11,Statistics Canada Table 36-10-0226-01,Annual
2000,Yukon,Household income,Dollars,997.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Yukon,Interest paid,Dollars,63.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Yukon,Mortgage interest paid,Dollars,43.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Yukon,Non-mortgage interest paid,Dollars,20.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Yukon,Divided by: household disposable income,Dollars,710.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Yukon,"Equals: debt service ratio, interest only",Ratio,8.88,Statistics Canada Table 36-10-0226-01,Annual
2000,Northwest Territories,Household income,Dollars,1456.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Northwest Territories,Interest paid,Dollars,63.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Northwest Territories,Mortgage interest paid,Dollars,38.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Northwest Territories,Non-mortgage interest paid,Dollars,25.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Northwest Territories,Divided by: household disposable income,Dollars,1013.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Northwest Territories,"Equals: debt service ratio, interest only",Ratio,6.22,Statistics Canada Table 36-10-0226-01,Annual
2000,Nunavut,Household income,Dollars,708.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Nunavut,Interest paid,Dollars,7.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Nunavut,Mortgage interest paid,Dollars,5.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Nunavut,Non-mortgage interest paid,Dollars,2.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Nunavut,Divided by: household disposable income,Dollars,516.0,Statistics Canada Table 36-10-0226-01,Annual
2000,Nunavut,"Equals: debt service ratio, interest only",Ratio,1.36,Statistics Canada Table 36-10-0226-01,Annual
2000,Outside Canada,Household income,Dollars,429.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Canada,Household income,Dollars,944531.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Canada,Interest paid,Dollars,53197.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Canada,Mortgage interest paid,Dollars,28429.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Canada,Non-mortgage interest paid,Dollars,24768.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Canada,Divided by: household disposable income,Dollars,668482.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Canada,"Equals: debt service ratio, interest only",Ratio,7.96,Statistics Canada Table 36-10-0226-01,Annual
2001,Newfoundland and Labrador,Household income,Dollars,12582.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Newfoundland and Labrador,Interest paid,Dollars,630.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Newfoundland and Labrador,Mortgage interest paid,Dollars,246.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Newfoundland and Labrador,Non-mortgage interest paid,Dollars,384.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Newfoundland and Labrador,Divided by: household disposable income,Dollars,8982.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Newfoundland and Labrador,"Equals: debt service ratio, interest only",Ratio,7.01,Statistics Canada Table 36-10-0226-01,Annual
2001,Prince Edward Island,Household income,Dollars,3419.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Prince Edward Island,Interest paid,Dollars,208.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Prince Edward Island,Mortgage interest paid,Dollars,80.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Prince Edward Island,Non-mortgage interest paid,Dollars,128.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Prince Edward Island,Divided by: household disposable income,Dollars,2450.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Prince Edward Island,"Equals: debt service ratio, interest only",Ratio,8.49,Statistics Canada Table 36-10-0226-01,Annual
2001,Nova Scotia,Household income,Dollars,24962.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Nova Scotia,Interest paid,Dollars,1459.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Nova Scotia,Mortgage interest paid,Dollars,626.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Nova Scotia,Non-mortgage interest paid,Dollars,833.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Nova Scotia,Divided by: household disposable income,Dollars,17446.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Nova Scotia,"Equals: debt service ratio, interest only",Ratio,8.36,Statistics Canada Table 36-10-0226-01,Annual
2001,New Brunswick,Household income,Dollars,18559.0,Statistics Canada Table 36-10-0226-01,Annual
2001,New Brunswick,Interest paid,Dollars,991.0,Statistics Canada Table 36-10-0226-01,Annual
2001,New Brunswick,Mortgage interest paid,Dollars,373.0,Statistics Canada Table 36-10-0226-01,Annual
2001,New Brunswick,Non-mortgage interest paid,Dollars,618.0,Statistics Canada Table 36-10-0226-01,Annual
2001,New Brunswick,Divided by: household disposable income,Dollars,13505.0,Statistics Canada Table 36-10-0226-01,Annual
2001,New Brunswick,"Equals: debt service ratio, interest only",Ratio,7.34,Statistics Canada Table 36-10-0226-01,Annual
2001,Quebec,Household income,Dollars,209134.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Quebec,Interest paid,Dollars,9373.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Quebec,Mortgage interest paid,Dollars,4855.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Quebec,Non-mortgage interest paid,Dollars,4518.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Quebec,Divided by: household disposable income,Dollars,140438.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Quebec,"Equals: debt service ratio, interest only",Ratio,6.67,Statistics Canada Table 36-10-0226-01,Annual
2001,Ontario,Household income,Dollars,388124.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Ontario,Interest paid,Dollars,23349.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Ontario,Mortgage interest paid,Dollars,12808.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Ontario,Non-mortgage interest paid,Dollars,10541.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Ontario,Divided by: household disposable income,Dollars,276494.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Ontario,"Equals: debt service ratio, interest only",Ratio,8.44,Statistics Canada Table 36-10-0226-01,Annual
2001,Manitoba,Household income,Dollars,30225.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Manitoba,Interest paid,Dollars,1516.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Manitoba,Mortgage interest paid,Dollars,642.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Manitoba,Non-mortgage interest paid,Dollars,874.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Manitoba,Divided by: household disposable income,Dollars,21649.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Manitoba,"Equals: debt service ratio, interest only",Ratio,7.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Saskatchewan,Household income,Dollars,25466.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Saskatchewan,Interest paid,Dollars,1443.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Saskatchewan,Mortgage interest paid,Dollars,486.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Saskatchewan,Non-mortgage interest paid,Dollars,957.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Saskatchewan,Divided by: household disposable income,Dollars,18166.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Saskatchewan,"Equals: debt service ratio, interest only",Ratio,7.94,Statistics Canada Table 36-10-0226-01,Annual
2001,Alberta,Household income,Dollars,105906.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Alberta,Interest paid,Dollars,5832.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Alberta,Mortgage interest paid,Dollars,3118.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Alberta,Non-mortgage interest paid,Dollars,2714.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Alberta,Divided by: household disposable income,Dollars,77619.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Alberta,"Equals: debt service ratio, interest only",Ratio,7.51,Statistics Canada Table 36-10-0226-01,Annual
2001,British Columbia,Household income,Dollars,122232.0,Statistics Canada Table 36-10-0226-01,Annual
2001,British Columbia,Interest paid,Dollars,8276.0,Statistics Canada Table 36-10-0226-01,Annual
2001,British Columbia,Mortgage interest paid,Dollars,5128.0,Statistics Canada Table 36-10-0226-01,Annual
2001,British Columbia,Non-mortgage interest paid,Dollars,3148.0,Statistics Canada Table 36-10-0226-01,Annual
2001,British Columbia,Divided by: household disposable income,Dollars,89105.0,Statistics Canada Table 36-10-0226-01,Annual
2001,British Columbia,"Equals: debt service ratio, interest only",Ratio,9.29,Statistics Canada Table 36-10-0226-01,Annual
2001,Yukon,Household income,Dollars,1069.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Yukon,Interest paid,Dollars,53.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Yukon,Mortgage interest paid,Dollars,31.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Yukon,Non-mortgage interest paid,Dollars,22.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Yukon,Divided by: household disposable income,Dollars,777.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Yukon,"Equals: debt service ratio, interest only",Ratio,6.82,Statistics Canada Table 36-10-0226-01,Annual
2001,Northwest Territories,Household income,Dollars,1597.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Northwest Territories,Interest paid,Dollars,58.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Northwest Territories,Mortgage interest paid,Dollars,30.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Northwest Territories,Non-mortgage interest paid,Dollars,28.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Northwest Territories,Divided by: household disposable income,Dollars,1111.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Northwest Territories,"Equals: debt service ratio, interest only",Ratio,5.22,Statistics Canada Table 36-10-0226-01,Annual
2001,Nunavut,Household income,Dollars,796.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Nunavut,Interest paid,Dollars,9.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Nunavut,Mortgage interest paid,Dollars,6.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Nunavut,Non-mortgage interest paid,Dollars,3.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Nunavut,Divided by: household disposable income,Dollars,569.0,Statistics Canada Table 36-10-0226-01,Annual
2001,Nunavut,"Equals: debt service ratio, interest only",Ratio,1.58,Statistics Canada Table 36-10-0226-01,Annual
2001,Outside Canada,Household income,Dollars,460.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Canada,Household income,Dollars,965448.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Canada,Interest paid,Dollars,49896.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Canada,Mortgage interest paid,Dollars,27490.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Canada,Non-mortgage interest paid,Dollars,22406.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Canada,Divided by: household disposable income,Dollars,692478.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Canada,"Equals: debt service ratio, interest only",Ratio,7.21,Statistics Canada Table 36-10-0226-01,Annual
2002,Newfoundland and Labrador,Household income,Dollars,12909.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Newfoundland and Labrador,Interest paid,Dollars,573.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Newfoundland and Labrador,Mortgage interest paid,Dollars,228.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Newfoundland and Labrador,Non-mortgage interest paid,Dollars,345.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Newfoundland and Labrador,Divided by: household disposable income,Dollars,9244.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Newfoundland and Labrador,"Equals: debt service ratio, interest only",Ratio,6.2,Statistics Canada Table 36-10-0226-01,Annual
2002,Prince Edward Island,Household income,Dollars,3591.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Prince Edward Island,Interest paid,Dollars,190.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Prince Edward Island,Mortgage interest paid,Dollars,76.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Prince Edward Island,Non-mortgage interest paid,Dollars,114.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Prince Edward Island,Divided by: household disposable income,Dollars,2601.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Prince Edward Island,"Equals: debt service ratio, interest only",Ratio,7.31,Statistics Canada Table 36-10-0226-01,Annual
2002,Nova Scotia,Household income,Dollars,25705.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Nova Scotia,Interest paid,Dollars,1355.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Nova Scotia,Mortgage interest paid,Dollars,608.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Nova Scotia,Non-mortgage interest paid,Dollars,747.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Nova Scotia,Divided by: household disposable income,Dollars,18089.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Nova Scotia,"Equals: debt service ratio, interest only",Ratio,7.49,Statistics Canada Table 36-10-0226-01,Annual
2002,New Brunswick,Household income,Dollars,19043.0,Statistics Canada Table 36-10-0226-01,Annual
2002,New Brunswick,Interest paid,Dollars,899.0,Statistics Canada Table 36-10-0226-01,Annual
2002,New Brunswick,Mortgage interest paid,Dollars,353.0,Statistics Canada Table 36-10-0226-01,Annual
2002,New Brunswick,Non-mortgage interest paid,Dollars,546.0,Statistics Canada Table 36-10-0226-01,Annual
2002,New Brunswick,Divided by: household disposable income,Dollars,13861.0,Statistics Canada Table 36-10-0226-01,Annual
2002,New Brunswick,"Equals: debt service ratio, interest only",Ratio,6.49,Statistics Canada Table 36-10-0226-01,Annual
2002,Quebec,Household income,Dollars,214132.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Quebec,Interest paid,Dollars,8706.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Quebec,Mortgage interest paid,Dollars,4655.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Quebec,Non-mortgage interest paid,Dollars,4051.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Quebec,Divided by: household disposable income,Dollars,147001.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Quebec,"Equals: debt service ratio, interest only",Ratio,5.92,Statistics Canada Table 36-10-0226-01,Annual
2002,Ontario,Household income,Dollars,394865.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Ontario,Interest paid,Dollars,22164.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Ontario,Mortgage interest paid,Dollars,12499.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Ontario,Non-mortgage interest paid,Dollars,9665.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Ontario,Divided by: household disposable income,Dollars,284560.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Ontario,"Equals: debt service ratio, interest only",Ratio,7.79,Statistics Canada Table 36-10-0226-01,Annual
2002,Manitoba,Household income,Dollars,30961.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Manitoba,Interest paid,Dollars,1380.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Manitoba,Mortgage interest paid,Dollars,611.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Manitoba,Non-mortgage interest paid,Dollars,769.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Manitoba,Divided by: household disposable income,Dollars,22378.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Manitoba,"Equals: debt service ratio, interest only",Ratio,6.17,Statistics Canada Table 36-10-0226-01,Annual
2002,Saskatchewan,Household income,Dollars,25918.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Saskatchewan,Interest paid,Dollars,1286.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Saskatchewan,Mortgage interest paid,Dollars,457.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Saskatchewan,Non-mortgage interest paid,Dollars,829.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Saskatchewan,Divided by: household disposable income,Dollars,18530.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Saskatchewan,"Equals: debt service ratio, interest only",Ratio,6.94,Statistics Canada Table 36-10-0226-01,Annual
2002,Alberta,Household income,Dollars,108286.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Alberta,Interest paid,Dollars,5433.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Alberta,Mortgage interest paid,Dollars,2965.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Alberta,Non-mortgage interest paid,Dollars,2468.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Alberta,Divided by: household disposable income,Dollars,79379.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Alberta,"Equals: debt service ratio, interest only",Ratio,6.84,Statistics Canada Table 36-10-0226-01,Annual
2002,British Columbia,Household income,Dollars,125921.0,Statistics Canada Table 36-10-0226-01,Annual
2002,British Columbia,Interest paid,Dollars,7795.0,Statistics Canada Table 36-10-0226-01,Annual
2002,British Columbia,Mortgage interest paid,Dollars,4971.0,Statistics Canada Table 36-10-0226-01,Annual
2002,British Columbia,Non-mortgage interest paid,Dollars,2824.0,Statistics Canada Table 36-10-0226-01,Annual
2002,British Columbia,Divided by: household disposable income,Dollars,93889.0,Statistics Canada Table 36-10-0226-01,Annual
2002,British Columbia,"Equals: debt service ratio, interest only",Ratio,8.3,Statistics Canada Table 36-10-0226-01,Annual
2002,Yukon,Household income,Dollars,1107.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Yukon,Interest paid,Dollars,47.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Yukon,Mortgage interest paid,Dollars,27.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Yukon,Non-mortgage interest paid,Dollars,20.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Yukon,Divided by: household disposable income,Dollars,809.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Yukon,"Equals: debt service ratio, interest only",Ratio,5.81,Statistics Canada Table 36-10-0226-01,Annual
2002,Northwest Territories,Household income,Dollars,1704.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Northwest Territories,Interest paid,Dollars,58.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Northwest Territories,Mortgage interest paid,Dollars,33.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Northwest Territories,Non-mortgage interest paid,Dollars,25.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Northwest Territories,Divided by: household disposable income,Dollars,1198.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Northwest Territories,"Equals: debt service ratio, interest only",Ratio,4.84,Statistics Canada Table 36-10-0226-01,Annual
2002,Nunavut,Household income,Dollars,830.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Nunavut,Interest paid,Dollars,10.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Nunavut,Mortgage interest paid,Dollars,7.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Nunavut,Non-mortgage interest paid,Dollars,3.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Nunavut,Divided by: household disposable income,Dollars,585.0,Statistics Canada Table 36-10-0226-01,Annual
2002,Nunavut,"Equals: debt service ratio, interest only",Ratio,1.71,Statistics Canada Table 36-10-0226-01,Annual
2002,Outside Canada,Household income,Dollars,476.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Canada,Household income,Dollars,998996.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Canada,Interest paid,Dollars,52529.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Canada,Mortgage interest paid,Dollars,28425.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Canada,Non-mortgage interest paid,Dollars,24104.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Canada,Divided by: household disposable income,Dollars,715767.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Canada,"Equals: debt service ratio, interest only",Ratio,7.34,Statistics Canada Table 36-10-0226-01,Annual
2003,Newfoundland and Labrador,Household income,Dollars,13316.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Newfoundland and Labrador,Interest paid,Dollars,605.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Newfoundland and Labrador,Mortgage interest paid,Dollars,235.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Newfoundland and Labrador,Non-mortgage interest paid,Dollars,370.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Newfoundland and Labrador,Divided by: household disposable income,Dollars,9494.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Newfoundland and Labrador,"Equals: debt service ratio, interest only",Ratio,6.37,Statistics Canada Table 36-10-0226-01,Annual
2003,Prince Edward Island,Household income,Dollars,3637.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Prince Edward Island,Interest paid,Dollars,199.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Prince Edward Island,Mortgage interest paid,Dollars,77.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Prince Edward Island,Non-mortgage interest paid,Dollars,122.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Prince Edward Island,Divided by: household disposable income,Dollars,2625.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Prince Edward Island,"Equals: debt service ratio, interest only",Ratio,7.58,Statistics Canada Table 36-10-0226-01,Annual
2003,Nova Scotia,Household income,Dollars,26431.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Nova Scotia,Interest paid,Dollars,1410.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Nova Scotia,Mortgage interest paid,Dollars,626.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Nova Scotia,Non-mortgage interest paid,Dollars,784.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Nova Scotia,Divided by: household disposable income,Dollars,18569.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Nova Scotia,"Equals: debt service ratio, interest only",Ratio,7.59,Statistics Canada Table 36-10-0226-01,Annual
